package,URI,hasLink,prohibited
package#Network,domain#MP-RSS-HP,domain#Link-RadioSubnet-providedBy-Gateway,FALSE
package#Network,domain#MP-RSSH-P,domain#Link-HostManager-manages-Gateway,FALSE
package#Network,domain#MP-RSSH-P,domain#Link-Process-controls-RadioSubnet,FALSE
package#Network,domain#MP-RTuRTuS-uR,domain#Link-RemoteAccessClient-usesRemotely-Process,TRUE
package#Network,domain#MP-SH,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHAC,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHAC,domain#Link-HostNetContext-accessFrom-Space,FALSE
package#Network,domain#MP-SHAC,domain#Link-HostNetContext-accessTo-Host,FALSE
package#Network,domain#MP-SHACPmAC,domain#Link-HostAccess-propagatesTo-ProcAccess,FALSE
package#Network,domain#MP-SHACPmAC,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHACPmAC,domain#Link-Human-interactsRemotelyWith-Process,FALSE
package#Network,domain#MP-SHACPmAC,domain#Link-ProcAccess-accessFrom-Space,FALSE
package#Network,domain#MP-SHACPmAC,domain#Link-ProcAccess-accessTo-Host,FALSE
package#Network,domain#MP-SHACPmAC,domain#Link-ProcAccess-accessTo-Process,FALSE
package#Network,domain#MP-SHLnSACPmAC,domain#Link-ProcAccess-accessFrom-Space,FALSE
package#Network,domain#MP-SHLnSACPmAC,domain#Link-ProcAccess-accessTo-Host,FALSE
package#Network,domain#MP-SHLnSACPmAC,domain#Link-ProcAccess-accessTo-Process,FALSE
package#Network,domain#MP-SHLnSACPmAC,domain#Link-ProcessManager-manages-Process,FALSE
package#Network,domain#MP-SHLnSACPmAC,domain#Link-Process-uses-RemoteAccessService,TRUE
package#Network,domain#MP-SHmACPAC,domain#Link-HostAccess-accessFrom-Space,FALSE
package#Network,domain#MP-SHmACPAC,domain#Link-HostAccess-accessTo-Host,FALSE
package#Network,domain#MP-SHmACPAC,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHmACRLnSAC,domain#Link-HostAccess-accessFrom-Space,FALSE
package#Network,domain#MP-SHmACRLnSAC,domain#Link-HostAccess-accessTo-Host,FALSE
package#Network,domain#MP-SHmACRLnSAC,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SH-mHu,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHP,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHP,domain#Link-Human-interactsWith-Process,FALSE
package#Network,domain#MP-SHP-iT,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-SHP-iT,domain#Link-Human-interactsRemotelyWith-Process,FALSE
package#Network,domain#MP-SHP-iT,domain#Link-Process-isTrivial-Process,TRUE
package#Network,domain#MP-SHuPH-Hu,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-StHP,domain#Link-Operator-operates-Process,FALSE
package#Network,domain#MP-StSPH-St,domain#Link-Operator-operates-Host,FALSE
package#Network,domain#MP-StS-St,domain#Link-Space-controlledBy-Operator,FALSE
package#Network,domain#MP-Sv-LnS,domain#Link-Process-controls-Server,FALSE
package#Network,domain#MP-Sv-LnS,domain#Link-Server-hosts-Process,FALSE
package#Network,domain#MP-TH,domain#Link-HostAccess-accessTo-Host,FALSE
package#Network,domain#MP-TH,domain#Link-HostManager-manages-Host,FALSE
package#Network,domain#MP-TH,domain#Link-Human-interactsWith-Host,FALSE
package#Network,domain#MP-WHmWS,domain#Link-LogicalSubnet-implements-Hotspot,FALSE
package#Network,domain#MP-WiFiSSoH,domain#Link-Process-controls-RadioSubnet,FALSE
package#Network,domain#MP-WiFiSSoH,domain#Link-RadioSubnet-providedBy-Gateway,FALSE
package#Network,domain#MP-WmPH,domain#Link-Host-locatedIn-Space,FALSE
package#Network,domain#MP-WpHS-aF,domain#Link-Hotspot-accessibleFrom-OtherSpace,FALSE
package#Network,domain#MP-WpHSH-aF,domain#Link-Host-connectedTo-PhysicalSubnet,FALSE
package#Network,domain#MP-WpHSH-aF,domain#Link-PhysicalSubnet-accessibleFrom-Space,FALSE
package#Network,domain#MP-WpHSH-aF,domain#Link-RadioSubnet-accessibleFrom-Space,TRUE
package#Network,domain#MP-WS-H,domain#Link-LogicalSubnet-isHotspot-LogicalSubnet,TRUE
package#Network,domain#MP-WSSH,domain#Link-HostManager-manages-Gateway,FALSE
package#Network,domain#MP-WSSH,domain#Link-Process-controls-LogicalSubnet,FALSE
package#Network,domain#MP-WSS-HP,domain#Link-LogicalSubnet-providedBy-Gateway,FALSE
package#Network,domain#MP-WSS-HP,domain#Link-Process-controls-LogicalSubnet,FALSE
package#Network,domain#MP-WSSH-P,domain#Link-HostManager-manages-Gateway,FALSE
package#Network,domain#MP-WSSH-P,domain#Link-Process-controls-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-DDoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-DDoH,domain#Link-NetworkPath-blockedPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#MP-DDoH,domain#Link-NetworkPath-visitsGateway-Host,TRUE
package#NetworkConnectivity,domain#MP-GdHRS,domain#Link-Process-controls-RadioSubnet,FALSE
package#NetworkConnectivity,domain#MP-GdHRSi,domain#Link-Process-controls-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-GdHWS,domain#Link-Process-controls-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-HIoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-HLoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-HLoH,domain#Link-LogicalSubnet-isHotspot-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#MP-HRoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-HRoH,domain#Link-LogicalSubnet-isHotspot-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#MP-HRoH,domain#Link-LogicalSubnet-isInternet-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#MP-HRSGSoS,domain#Link-Host-locatedIn-Space,TRUE
package#NetworkConnectivity,domain#MP-HRSGSoS,domain#Link-Process-controls-RadioSubnet,FALSE
package#NetworkConnectivity,domain#MP-HRSGSoS,domain#Link-RadioSubnet-isHotspot-RadioSubnet,TRUE
package#NetworkConnectivity,domain#MP-HRSGSoS,domain#Link-RadioSubnet-providedBy-Host,TRUE
package#NetworkConnectivity,domain#MP-HSRSoGS,domain#Link-Process-controls-RadioSubnet,FALSE
package#NetworkConnectivity,domain#MP-HSRSoGS,domain#Link-RadioSubnet-isHotspot-RadioSubnet,TRUE
package#NetworkConnectivity,domain#MP-HSRSoGS,domain#Link-RadioSubnet-providedBy-Gateway,FALSE
package#NetworkConnectivity,domain#MP-HSRSoGS,domain#Link-RadioSubnet-providedBy-Host,TRUE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Link-LogicalSubnet-providedBy-Gateway,FALSE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Link-LogicalSubnet-providedBy-Host,TRUE
package#NetworkConnectivity,domain#MP-HSWSoGS,domain#Link-Process-controls-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-HWSGSoS,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivity,domain#MP-HWSGSoS,domain#Link-LogicalSubnet-providedBy-Host,TRUE
package#NetworkConnectivity,domain#MP-HWSGSoS,domain#Link-Process-controls-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-I,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-I,domain#Link-LogicalSubnet-isHotspot-LogicalSubnet,TRUE
package#NetworkConnectivity,domain#MP-IoH,domain#Link-HostAccess-accessTo-Host,FALSE
package#NetworkConnectivity,domain#MP-IoH,domain#Link-HostAccess-accessVia-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-IoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-IoH,domain#Link-NetworkPath-blockedPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#MP-IoH,domain#Link-NetworkPath-visitsGateway-Host,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGc-rL3,domain#Link-FromSubnet-isHotspot-FromSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGc-rL3,domain#Link-FromSubnet-providedBy-Gateway,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGc-rL3,domain#Link-ToSubnet-isHotspot-ToSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGc-rL3,domain#Link-ToSubnet-providedBy-Gateway,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGrL3,domain#Link-FromSubnet-isHotspot-FromSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGrL3,domain#Link-FromSubnet-providedBy-Gateway,TRUE
package#NetworkConnectivity,domain#MP-L3c-rGrL3,domain#Link-ToSubnet-isHotspot-ToSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3rGc-rL3,domain#Link-FromSubnet-isHotspot-FromSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3rGc-rL3,domain#Link-ToSubnet-isHotspot-ToSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3rGc-rL3,domain#Link-ToSubnet-providedBy-Gateway,TRUE
package#NetworkConnectivity,domain#MP-L3rGrL3,domain#Link-FromSubnet-isHotspot-FromSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3rGrL3,domain#Link-ToSubnet-isHotspot-ToSubnet,TRUE
package#NetworkConnectivity,domain#MP-L3SSg2,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2+b,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2AC,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2AC-b,domain#Link-FwdSegment-blockedSegment-FwdSegment,TRUE
package#NetworkConnectivity,domain#MP-L3SSg2AC-b,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivity,domain#MP-L3SSg2-b,domain#Link-FwdSegment-blockedSegment-FwdSegment,TRUE
package#NetworkConnectivity,domain#MP-L3SSg2-b,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivity,domain#MP-LoH,domain#Link-HostAccess-accessTo-Host,FALSE
package#NetworkConnectivity,domain#MP-LoH,domain#Link-HostAccess-accessVia-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-LoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Link-HostAccess-accessTo-Host,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Link-HostAccess-accessVia-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-NoH,domain#Link-NetworkPath-blockedPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#MP-NoH,domain#Link-NetworkPath-visitsGateway-Host,TRUE
package#NetworkConnectivity,domain#MP-NoH,domain#Link-NetworkPath-visits-Internet,FALSE
package#NetworkConnectivity,domain#MP-NPmLSmSg,domain#Link-LogicalPath-blockedPath-LogicalPath,TRUE
package#NetworkConnectivity,domain#MP-NPmLSmSg,domain#Link-LogicalPath-traverses-LogicalSegment,FALSE
package#NetworkConnectivity,domain#MP-NPmLSmSg,domain#Link-LogicalPath-visits-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-RIoH,domain#Link-HostAccess-accessTo-Host,FALSE
package#NetworkConnectivity,domain#MP-RIoH,domain#Link-HostAccess-accessVia-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-RIoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-RIoH,domain#Link-NetworkPath-blockedPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#MP-RIoH,domain#Link-NetworkPath-visitsGateway-Host,TRUE
package#NetworkConnectivity,domain#MP-RNoH,domain#Link-HostAccess-accessTo-Host,FALSE
package#NetworkConnectivity,domain#MP-RNoH,domain#Link-HostAccess-accessVia-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-RNoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-RNoH,domain#Link-NetworkPath-blockedPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#MP-RNoH,domain#Link-NetworkPath-visitsGateway-Host,TRUE
package#NetworkConnectivity,domain#MP-RNoH,domain#Link-NetworkPath-visits-Internet,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Link-HostAccess-accessTo-Host,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Link-HostAccess-accessVia-LogicalSubnet,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Link-HostManager-manages-Host,FALSE
package#NetworkConnectivity,domain#MP-RoH,domain#Link-NetworkPath-blockedPath-NetworkPath,TRUE
package#NetworkConnectivity,domain#MP-RoH,domain#Link-NetworkPath-visitsGateway-Host,TRUE
package#NetworkConnectivity,domain#MP-RoH,domain#Link-NetworkPath-visits-Internet,FALSE
package#NetworkConnectivity,domain#MP-Sg,domain#Link-HostManager-manages-Gateway,FALSE
package#NetworkConnectivityInference,domain#MP-NP3,domain#Link-NewPath-extends-OldPath,TRUE
package#NetworkConnectivityInference,domain#MP-OPLS2,domain#Link-NPE-pVia-FromSubnet,TRUE
package#NetworkConnectivityInference,domain#MP-OPLS2,domain#Link-OldPath-visitsGateway-Gateway,TRUE
package#NetworkConnectivityInference,domain#MP-OPLS2,domain#Link-OldPath-visitsGateway-Host,FALSE
package#NetworkConnectivityInference,domain#MP-OPPS2,domain#Link-OldPath-visitsGateway-Gateway,TRUE
package#NetworkConnectivityInference,domain#MP-OPPS2,domain#Link-OldPath-visitsGateway-Host,FALSE
package#NetworkConnectivityInference,domain#MP-OPPS2,domain#Link-PPE-pVia-FromSubnet,TRUE
package#NetworkInference,domain#MP-HPAC-AC,domain#Link-Process-runsIn-AccessContext,FALSE
package#Physical,domain#MP-HuPSoSt,domain#Link-Human-worksFor-Employer,FALSE
package#Physical,domain#MP-PPS-E,domain#Link-Space-accessibleVia-Entrance,FALSE
package#Privacy,domain#MP-D-Hu-Th,domain#Link-Data-isSpam-Data,TRUE
package#Privacy,domain#MP-D-Hu-Th,domain#Link-Data-relatesTo-Human,FALSE
package#Privacy,domain#MP-D-Hu-Th,domain#Link-SimpleProcess-creates-Data,FALSE
package#Privacy,domain#MP-D-Hu-Th,domain#Link-Thing-stores-Data,FALSE
package#Privacy,domain#MP-H-Hu,domain#Link-HostManager-manages-Host,FALSE
package#Privacy,domain#MP-H-Hu,domain#Link-Host-relatesTo-Human2,FALSE
package#Privacy,domain#MP-H-Hu,domain#Link-Human1-interactsWith-Host,FALSE
package#Privacy,domain#MP-Hu-aDPoS-i,domain#Link-DataSubject-isAdult-DataSubject,TRUE
package#Privacy,domain#MP-Hu-aDPoS-i,domain#Link-DataSubject-operates-Process,TRUE
package#Privacy,domain#MP-Hu-aDPS-io,domain#Link-DataSubject-isAdult-DataSubject,TRUE
package#Privacy,domain#MP-Hu-aDPS-io,domain#Link-DataSubject-operates-Process,TRUE
package#Privacy,domain#MP-Hu-aDPS-io,domain#Link-DataSubject-operates-Service,TRUE
package#Privacy,domain#MP-HuDPoS-i,domain#Link-DataSubject-operates-Process,TRUE
package#Privacy,domain#MP-HuDPS-io,domain#Link-DataSubject-operates-Process,TRUE
package#Privacy,domain#MP-HuDPS-io,domain#Link-DataSubject-operates-Service,TRUE
package#Privacy,domain#MP-HurH-StSt,domain#Link-Human-worksFor-Employer,FALSE
package#Privacy,domain#MP-HurH-StSt,domain#Link-Operator-operates-Host,FALSE
package#Privacy,domain#MP-HurTh-S-m,domain#Link-HostManager-manages-Thing,FALSE
package#Privacy,domain#MP-HurTh-S-m,domain#Link-Thing-locatedIn-Space,FALSE
package#Privacy,domain#MP-HuwStrH-St,domain#Link-Operator-operates-Host,FALSE
package#Privacy,domain#MP-IoT-Hu,domain#Link-Thing-relatesTo-Human,FALSE
package#ProcessComms,domain#MP-CACHcLSS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-CACHcLSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CACHcLSS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CACHLSS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-CACHLSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CACHLSS,domain#Link-Human-interactsWith-Client,FALSE
package#ProcessComms,domain#MP-CAPHcLSS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-Client-usesViaTransparentProxy-Service,TRUE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-ServiceChannel-channelVia-AttackPath,FALSE
package#ProcessComms,domain#MP-CCAPNaS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-CCCLnSAC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCmSCS,domain#Link-ClientChannel-channelVia-ServiceChannel,FALSE
package#ProcessComms,domain#MP-CCCmSCS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCmSCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Link-ClientChannel-channelVia-ProxyChannel,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCC-nmCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Link-ClientChannel-channelVia-ServiceChannel,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCC-nmSCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCC-nS,domain#Link-Client-noAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCC-nS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCC-nS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCPCCcS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCPCCcS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCPCCPS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCCPCCPS,domain#Link-Client-usesIndirectly-Process,FALSE
package#ProcessComms,domain#MP-CCCPCCPS,domain#Link-Proxy-usesAsProxy-Process,FALSE
package#ProcessComms,domain#MP-CCCPCCPS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCPCCPS,domain#Link-Service-usesIndirectly-Process,FALSE
package#ProcessComms,domain#MP-CCCPCCS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCCPCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCPPCCPS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCCPPCCPS,domain#Link-Client-usesIndirectly-Process,FALSE
package#ProcessComms,domain#MP-CCCPPCCPS,domain#Link-ProxyClient-usesIndirectly-Process,FALSE
package#ProcessComms,domain#MP-CCCPPCCPS,domain#Link-Proxy-usesAsProxy-Process,FALSE
package#ProcessComms,domain#MP-CCCPPCCPS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCPPCCPS,domain#Link-Service-usesIndirectly-Process,FALSE
package#ProcessComms,domain#MP-CCCPPCCS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCCPPCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCC-pS,domain#Link-Client-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCC-pS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCC-pS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-CCCSAC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-Client-usesViaTransparentProxy-Service,TRUE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-ProcAccess-accessTo-Service,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-ProcAccess-accessToService-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-ProcAccess-accessTo-SHost,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-ProcAccess-accessVia-LogicalSubnet,FALSE
package#ProcessComms,domain#MP-CCCSACvLS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Link-ProxyChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCCSCSoCC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCSScS,domain#Link-Client-proxyAuthN-Process,TRUE
package#ProcessComms,domain#MP-CCCSScS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCSScS,domain#Link-Process-proxyAuthN-Service,TRUE
package#ProcessComms,domain#MP-CCCSScS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCv2CCS,domain#Link-HostManager-manages-SHost,FALSE
package#ProcessComms,domain#MP-CCCv2CCS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCv2CCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCCvCCS,domain#Link-Human-interactsRemotelyWith-Client,FALSE
package#ProcessComms,domain#MP-CCCvCCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFCS,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFCS,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFCS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFCS-i,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFCSm,domain#Link-ClientChannel-channelVia-ServiceChannel,FALSE
package#ProcessComms,domain#MP-CCDFCSm,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFCSm,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFCSm,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Link-DataFlow-flowsViaCS-FirstChannel,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Link-FirstChannel-channelTo-Client,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFC-SS-i,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFC-tS,domain#Link-DataFlow-flowsTo-Service,TRUE
package#ProcessComms,domain#MP-CCDFC-tS,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFC-tS,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDFC-tS,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFFC,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDFFC,domain#Link-ProcAccess-accessTo-Client,FALSE
package#ProcessComms,domain#MP-CCDFFC,domain#Link-ProcAccess-accessTo-Host,FALSE
package#ProcessComms,domain#MP-CCDFFC,domain#Link-ProcessManager-manages-FlowsTo,FALSE
package#ProcessComms,domain#MP-CCDFFC,domain#Link-ServiceManager-manages-Service,FALSE
package#ProcessComms,domain#MP-CCDFFS,domain#Link-Data-isSpam-Data,FALSE
package#ProcessComms,domain#MP-CCDFFS,domain#Link-IndirectChannel-channelVia-ClientChannel,FALSE
package#ProcessComms,domain#MP-CCDF-fSC,domain#Link-DataFlow-flowsFrom-Service,TRUE
package#ProcessComms,domain#MP-CCDF-fSC,domain#Link-Data-isSpam-Data,TRUE
package#ProcessComms,domain#MP-CCDF-fSC,domain#Link-ProcessManager-manages-FlowsFrom,FALSE
package#ProcessComms,domain#MP-CCDF-fSC,domain#Link-ServiceManager-manages-Service,FALSE
